date_ordered,time_ordered,order_id,user_id,type,product_category
3,1,7032266,12038432,Credit Package Purchase,1
3,1,7032272,12038138,Credit Package Purchase,1
3,1,7032275,12038432,Auction Win,1
3,2,7032284,12031655,Auction Win,1
3,1,7032287,12038138,Buy Now Purchase,1
3,1,7032293,12038675,Credit Package Purchase,1
3,2,7032302,12031706,Buy Now Purchase,1
3,1,7032308,12038762,Credit Package Purchase,1
3,1,7032314,12038783,Credit Package Purchase,1
3,1,7032329,12037505,Auction Win,1
3,1,7032332,12038789,Credit Package Purchase,1
3,1,7032335,12038432,Auction Win,1
3,1,7032347,12038831,Credit Package Purchase,1
3,2,7032350,12035339,Credit Package Purchase,1
3,1,7032356,12038789,Auction Win,1
3,1,7032362,12038897,Credit Package Purchase,1
3,1,7032368,12038894,Credit Package Purchase,1
3,1,7032377,12038846,Credit Package Purchase,1
3,1,7032386,12038909,Credit Package Purchase,1
3,1,7032389,12038918,Credit Package Purchase,1
3,1,7032398,12038954,Credit Package Purchase,1
3,1,7032404,12038138,Credit Package Purchase,1
3,2,7032407,12036344,Buy Now Purchase,1
3,1,7032410,12038948,Credit Package Purchase,1
3,1,7032422,12039038,Credit Package Purchase,1
3,1,7032431,12038786,Auction Win,1
3,1,7032440,12038945,Credit Package Purchase,1
3,1,7032443,12039071,Credit Package Purchase,1
3,1,7032458,12038945,Auction Win,1
3,2,7032461,12036344,Auction Win,1
3,1,7032464,12038954,Auction Win,1
3,1,7032467,12039071,Auction Win,1
3,1,7032479,12038138,Buy Now Purchase,1
3,2,7032488,12034769,Auction Win,1
3,1,7032491,12038951,Credit Package Purchase,1
3,1,7032494,12039305,Credit Package Purchase,1
3,1,7032497,12039071,Auction Win,1
3,1,7032500,12039344,Credit Package Purchase,1
3,1,7032503,12039386,Credit Package Purchase,1
3,1,7032506,12039386,Auction Win,1
3,1,7032509,12039413,Credit Package Purchase,1
3,1,7032512,12039449,Credit Package Purchase,1
3,3,7032515,12028202,Credit Package Purchase,1
3,1,7032518,12039491,Credit Package Purchase,1
3,1,7032524,12039521,Credit Package Purchase,1
3,1,7032536,12039413,Credit Package Purchase,1
3,1,7032548,12039560,Credit Package Purchase,1
3,1,7032557,12039560,Auction Win,1
3,1,7032560,12039578,Credit Package Purchase,1
3,1,7032569,12039413,Credit Package Purchase,1
3,1,7032572,12038786,Auction Win,1
3,1,7032590,12039413,Auction Win,1
3,1,7032599,12039659,Credit Package Purchase,1
3,1,7032608,12039623,Credit Package Purchase,1
3,1,7032611,12039677,Credit Package Purchase,1
3,1,7032626,12039623,Auction Win,1
3,2,7032632,12035012,Credit Package Purchase,1
3,1,7032644,12039749,Credit Package Purchase,1
3,1,7032647,12039746,Credit Package Purchase,1
3,1,7032650,12039470,Credit Package Purchase,1
3,1,7032653,12039764,Credit Package Purchase,1
3,2,7032665,12031142,Buy Now Purchase,1
3,1,7032671,12039749,Auction Win,1
3,3,7032674,12028202,Auction Win,1
3,1,7032677,12039842,Credit Package Purchase,1
3,1,7032680,12039863,Credit Package Purchase,1
3,1,7032686,12039749,Buy Now Purchase,1
3,1,7032692,12039905,Credit Package Purchase,1
3,1,7032695,12039875,Credit Package Purchase,1
3,1,7032698,12039071,Auction Win,1
3,1,7032701,12039917,Credit Package Purchase,1
3,1,7032710,12039677,Auction Win,1
3,3,7032716,12030830,Auction Win,1
3,1,7032719,12039965,Credit Package Purchase,1
3,1,7032725,12038564,Auction Win,1
3,1,7032728,12039968,Credit Package Purchase,1
3,1,7032743,12038840,Credit Package Purchase,1
3,1,7032746,12039980,Credit Package Purchase,1
3,1,7032749,12038840,Auction Win,1
3,1,7032761,12039659,Auction Win,1
3,1,7032767,12039659,Buy Now Purchase,1
3,1,7032773,12038786,Auction Win,1
3,2,7032776,12036425,Auction Win,1
3,1,7032785,12040010,Credit Package Purchase,1
3,3,7032806,12030320,Buy Now Purchase,1
3,1,7032812,12040145,Credit Package Purchase,1
3,1,7032821,12040151,Credit Package Purchase,1
3,1,7032836,12040208,Credit Package Purchase,1
3,1,7032839,12039968,Auction Win,1
3,3,7032842,12028715,Credit Package Purchase,1
3,1,7032845,12039917,Credit Package Purchase,1
3,1,7032848,12040151,Buy Now Purchase,1
3,2,7032857,12032084,Buy Now Purchase,1
3,1,7032863,12040010,Auction Win,1
3,3,7032881,12030446,Buy Now Purchase,1
3,3,7032884,12030446,Buy Now Purchase,1
3,3,7032896,12030446,Buy Now Purchase,1
3,3,7032908,12030446,Buy Now Purchase,1
3,3,7032914,12030446,Buy Now Purchase,1
3,3,7032923,12030446,Buy Now Purchase,1
3,1,7032938,12040292,Credit Package Purchase,1
3,1,7032953,12040382,Credit Package Purchase,1
3,3,7032959,12030320,Buy Now Purchase,1
3,1,7032965,12039659,Credit Package Purchase,1
3,1,7032971,12038954,Auction Win,1
3,1,7032986,12039659,Credit Package Purchase,1
3,2,7033004,12036344,Credit Package Purchase,1
3,1,7033007,12039659,Credit Package Purchase,1
3,3,7033025,12026273,Buy Now Purchase,1
3,3,7033028,12030320,Credit Package Purchase,1
3,1,7033031,12039659,Credit Package Purchase,1
3,1,7033037,12040382,Auction Win,1
3,1,7033043,12040568,Credit Package Purchase,1
3,3,7033049,12030446,Buy Now Purchase,1
3,3,7033052,12026381,Credit Package Purchase,1
3,1,7033061,12039659,Credit Package Purchase,1
3,1,7033067,12040010,Auction Win,1
3,3,7033103,12030446,Buy Now Purchase,1
3,1,7033106,12038831,Auction Win,1
3,3,7033112,12026381,Buy Now Purchase,1
3,1,7033121,12040700,Credit Package Purchase,1
3,1,7033127,12040382,Auction Win,1
3,1,7033163,12040751,Credit Package Purchase,1
3,1,7033172,12040772,Credit Package Purchase,1
3,1,7033178,12038783,Auction Win,1
3,1,7033199,12039470,Credit Package Purchase,1
3,1,7033205,12040775,Credit Package Purchase,1
3,1,7033220,12040826,Credit Package Purchase,1
3,1,7033223,12040700,Auction Win,1
3,1,7033229,12040865,Credit Package Purchase,1
3,2,7033244,12034394,Buy Now Purchase,1
3,1,7033250,12040865,Auction Win,1
3,1,7033262,12040898,Credit Package Purchase,1
3,3,7033265,12028712,Buy Now Purchase,1
3,1,7033268,12040865,Auction Win,1
3,1,7033271,12040889,Credit Package Purchase,1
3,1,7033274,12040934,Credit Package Purchase,1
3,1,7033277,12040922,Credit Package Purchase,1
3,1,7033283,12040922,Auction Win,1
3,3,7033298,12028712,Buy Now Purchase,1
3,1,7033301,12040826,Auction Win,1
3,3,7033304,12028712,Buy Now Purchase,1
3,2,7033310,12031532,Buy Now Purchase,1
3,2,7033316,12034619,Buy Now Purchase,1
3,1,7033340,12041045,Credit Package Purchase,1
3,1,7033346,12037670,Buy Now Purchase,1
3,3,7033349,12026381,Buy Now Purchase,1
3,2,7033352,12031886,Credit Package Purchase,1
3,1,7033355,12041045,Credit Package Purchase,1
3,1,7033367,12041195,Credit Package Purchase,1
3,1,7033376,12041177,Credit Package Purchase,1
3,1,7033379,12041174,Credit Package Purchase,1
3,1,7033382,12038840,Credit Package Purchase,1
3,1,7033388,12041045,Credit Package Purchase,1
3,1,7033397,12039071,Buy Now Purchase,1
3,1,7033400,12041177,Auction Win,1
3,1,7033409,12041210,Credit Package Purchase,1
3,3,7033412,12026381,Buy Now Purchase,1
3,3,7033436,12027305,Auction Win,1
3,1,7033442,12041045,Credit Package Purchase,1
3,1,7033457,12040382,Credit Package Purchase,1
3,1,7033466,12041303,Credit Package Purchase,1
3,1,7033469,12041282,Credit Package Purchase,1
3,1,7033487,12041045,Credit Package Purchase,1
3,1,7033493,12041327,Credit Package Purchase,1
3,1,7033496,12040826,Auction Win,1
3,1,7033502,12041321,Credit Package Purchase,1
3,1,7033505,12038078,Credit Package Purchase,1
3,1,7033523,12041282,Auction Win,1
3,1,7033535,12041390,Credit Package Purchase,1
3,1,7033541,12041303,Auction Win,1
3,1,7033547,12041363,Credit Package Purchase,1
3,1,7033553,12041381,Credit Package Purchase,1
3,1,7033571,12041411,Credit Package Purchase,1
3,1,7033577,12041429,Credit Package Purchase,1
3,3,7033586,12029747,Auction Win,1
3,1,7033595,12041456,Credit Package Purchase,1
3,1,7033601,12041045,Credit Package Purchase,1
3,1,7033604,12041321,Credit Package Purchase,1
3,1,7033613,12041429,Auction Win,1
3,1,7033616,12041363,Auction Win,1
3,1,7033619,12040922,Credit Package Purchase,1
3,1,7033622,12040775,Auction Win,1
3,1,7033625,12040700,Buy Now Purchase,1
3,2,7033628,12034619,Buy Now Purchase,1
3,1,7033634,12041321,Credit Package Purchase,1
3,1,7033640,12041579,Credit Package Purchase,1
3,1,7033649,12041381,Auction Win,1
3,1,7033655,12041603,Credit Package Purchase,1
3,1,7033658,12041624,Credit Package Purchase,1
3,1,7033664,12040208,Auction Win,1
3,1,7033679,12041672,Credit Package Purchase,1
3,1,7033685,12037637,Buy Now Purchase,1
3,1,7033691,12040772,Auction Win,1
3,1,7033709,12039491,Buy Now Purchase,1
3,1,7033721,12039470,Auction Win,1
3,1,7033724,12041744,Credit Package Purchase,1
3,1,7033727,12038561,Credit Package Purchase,1
3,1,7033733,12041795,Credit Package Purchase,1
3,1,7033736,12039491,Auction Win,1
3,1,7033739,12041798,Credit Package Purchase,1
3,1,7033748,12041807,Credit Package Purchase,1
3,1,7033751,12041813,Credit Package Purchase,1
3,1,7033760,12041816,Credit Package Purchase,1
3,1,7033763,12041825,Credit Package Purchase,1
3,1,7033766,12041813,Auction Win,1
3,1,7033775,12038561,Credit Package Purchase,1
3,1,7033781,12041795,Auction Win,1
3,1,7033787,12038561,Auction Win,1
3,1,7033802,12041876,Credit Package Purchase,1
3,1,7033811,12041705,Credit Package Purchase,1
3,1,7033814,12041891,Credit Package Purchase,1
3,1,7033820,12041921,Credit Package Purchase,1
3,1,7033823,12041045,Credit Package Purchase,1
3,1,7033826,12038036,Credit Package Purchase,1
3,1,7033829,12041948,Credit Package Purchase,1
3,1,7033835,12041966,Credit Package Purchase,1
3,1,7033859,12040850,Credit Package Purchase,1
3,1,7033877,12036926,Credit Package Purchase,1
3,1,7033895,12042041,Credit Package Purchase,1
3,1,7033901,12040850,Auction Win,1
3,1,7033907,12042092,Credit Package Purchase,1
3,1,7033913,12042074,Credit Package Purchase,1
3,3,7033916,12027188,Credit Package Purchase,1
3,1,7033919,12042116,Credit Package Purchase,1
3,1,7033925,12041045,Auction Win,1
3,1,7033928,12042041,Auction Win,1
3,1,7033937,12041813,Buy Now Purchase,1
3,1,7033940,12041813,Credit Package Purchase,1
3,1,7033952,12041948,Auction Win,1
3,1,7033967,12041045,Buy Now Purchase,1
3,1,7033970,12042167,Credit Package Purchase,1
3,1,7033994,12039470,Credit Package Purchase,1
3,1,7034006,12041813,Credit Package Purchase,1
3,1,7034021,12042116,Auction Win,1
3,1,7034030,12042224,Credit Package Purchase,1
3,1,7034036,12041813,Credit Package Purchase,1
3,1,7034045,12042248,Credit Package Purchase,1
3,1,7034048,12042272,Credit Package Purchase,1
3,1,7034051,12042284,Credit Package Purchase,1
3,1,7034054,12042272,Auction Win,1
3,1,7034057,12041813,Credit Package Purchase,1
3,1,7034066,12038138,Buy Now Purchase,1
3,1,7034069,12042278,Credit Package Purchase,1
3,1,7034072,12041813,Credit Package Purchase,1
3,1,7034093,12042278,Auction Win,1
3,1,7034096,12041813,Credit Package Purchase,1
3,1,7034099,12041813,Credit Package Purchase,1
4,2,7034129,12042359,Credit Package Purchase,1
4,4,7034147,12029063,Credit Package Purchase,1
4,1,7034165,12042434,Credit Package Purchase,1
4,1,7034168,12042425,Credit Package Purchase,1
4,2,7034174,12037130,Credit Package Purchase,1
4,3,7034177,12036386,Auction Win,1
4,1,7034195,12042488,Credit Package Purchase,1
4,1,7034201,12042464,Credit Package Purchase,1
4,1,7034216,12042509,Credit Package Purchase,1
4,1,7034225,12042488,Auction Win,1
4,2,7034228,12038138,Credit Package Purchase,1
4,1,7034231,12042521,Credit Package Purchase,1
4,1,7034237,12042521,Auction Win,1
4,1,7034243,12042551,Credit Package Purchase,1
4,1,7034249,12042563,Credit Package Purchase,1
4,1,7034252,12042563,Auction Win,1
4,1,7034261,12042521,Auction Win,1
4,1,7034267,12042599,Credit Package Purchase,1
4,1,7034270,12042608,Credit Package Purchase,1
4,1,7034273,12042599,Auction Win,1
4,2,7034282,12038138,Auction Win,1
4,1,7034288,12042626,Credit Package Purchase,1
4,1,7034291,12042599,Auction Win,1
4,1,7034294,12042626,Auction Win,1
4,1,7034303,12042671,Credit Package Purchase,1
4,1,7034306,12042677,Credit Package Purchase,1
4,1,7034321,12042677,Auction Win,1
4,1,7034333,12042701,Credit Package Purchase,1
4,1,7034339,12042713,Credit Package Purchase,1
4,1,7034342,12042671,Auction Win,1
4,1,7034363,12042818,Credit Package Purchase,1
4,1,7034366,12042839,Credit Package Purchase,1
4,1,7034378,12042830,Credit Package Purchase,1
4,1,7034387,12042836,Credit Package Purchase,1
4,1,7034396,12042854,Credit Package Purchase,1
4,1,7034399,12042827,Credit Package Purchase,1
4,2,7034405,12039206,Credit Package Purchase,1
4,1,7034414,12042890,Credit Package Purchase,1
4,1,7034417,12042854,Auction Win,1
4,1,7034459,12042977,Credit Package Purchase,1
4,2,7034465,12039659,Buy Now Purchase,1
4,1,7034474,12042941,Auction Win,1
4,1,7034492,12043040,Credit Package Purchase,1
4,1,7034519,12043058,Credit Package Purchase,1
4,1,7034534,12043076,Credit Package Purchase,1
4,1,7034546,12043088,Credit Package Purchase,1
4,2,7034552,12039413,Buy Now Purchase,1
4,1,7034558,12043130,Credit Package Purchase,1
4,1,7034570,12042521,Credit Package Purchase,1
4,1,7034585,12043172,Credit Package Purchase,1
4,1,7034594,12043145,Credit Package Purchase,1
4,2,7034600,12039413,Credit Package Purchase,1
4,1,7034603,12042941,Buy Now Purchase,1
4,1,7034606,12043232,Credit Package Purchase,1
4,1,7034609,12043226,Credit Package Purchase,1
4,1,7034615,12043232,Auction Win,1
4,1,7034618,12043271,Credit Package Purchase,1
4,1,7034621,12043313,Credit Package Purchase,1
4,1,7034636,12043355,Credit Package Purchase,1
4,3,7034648,12033578,Buy Now Purchase,1
4,3,7034660,12032282,Credit Package Purchase,1
4,2,7034666,12039470,Buy Now Purchase,1
4,1,7034672,12043415,Credit Package Purchase,1
4,1,7034675,12043412,Credit Package Purchase,1
4,1,7034681,12042839,Auction Win,1
4,1,7034687,12043460,Credit Package Purchase,1
4,1,7034690,12043232,Auction Win,1
4,1,7034696,12043415,Auction Win,1
4,1,7034708,12043493,Credit Package Purchase,1
4,1,7034717,12043451,Credit Package Purchase,1
4,1,7034726,12043547,Credit Package Purchase,1
4,1,7034738,12043493,Auction Win,1
4,1,7034750,12043361,Credit Package Purchase,1
4,1,7034753,12043361,Auction Win,1
4,1,7034756,12043580,Credit Package Purchase,1
4,1,7034768,12043580,Auction Win,1
4,1,7034783,12043601,Credit Package Purchase,1
4,1,7034795,12043613,Credit Package Purchase,1
4,1,7034801,12043661,Credit Package Purchase,1
4,1,7034804,12043271,Auction Win,1
4,1,7034825,12043709,Credit Package Purchase,1
4,1,7034837,12043718,Credit Package Purchase,1
4,1,7034855,12043613,Auction Win,1
4,1,7034858,12043601,Credit Package Purchase,1
4,1,7034864,12043451,Auction Win,1
4,1,7034867,12043733,Credit Package Purchase,1
4,1,7034873,12043763,Credit Package Purchase,1
4,1,7034879,12043739,Credit Package Purchase,1
4,1,7034888,12043601,Credit Package Purchase,1
4,1,7034894,12043781,Credit Package Purchase,1
4,1,7034903,12043811,Credit Package Purchase,1
4,1,7034909,12043826,Credit Package Purchase,1
4,1,7034915,12043601,Credit Package Purchase,1
4,1,7034921,12043313,Auction Win,1
4,2,7034924,12039206,Credit Package Purchase,1
4,1,7034930,12043739,Auction Win,1
4,1,7034945,12043853,Credit Package Purchase,1
4,1,7034948,12043910,Credit Package Purchase,1
4,1,7034951,12043901,Credit Package Purchase,1
4,1,7034957,12043895,Credit Package Purchase,1
4,2,7034966,12039206,Credit Package Purchase,1
4,1,7034981,12043523,Credit Package Purchase,1
4,2,7034987,12039206,Credit Package Purchase,1
4,2,7035002,12039206,Credit Package Purchase,1
4,1,7035008,12043601,Auction Win,2
4,1,7035011,12044081,Credit Package Purchase,1
4,1,7035014,12044045,Credit Package Purchase,1
4,1,7035017,12044117,Credit Package Purchase,1
4,1,7035023,12044096,Credit Package Purchase,1
4,2,7035026,12039206,Credit Package Purchase,1
4,2,7035029,12039206,Credit Package Purchase,1
4,1,7035032,12044180,Credit Package Purchase,1
4,1,7035041,12044189,Credit Package Purchase,1
4,1,7035047,12044234,Credit Package Purchase,1
4,1,7035053,12044240,Credit Package Purchase,1
4,1,7035059,12044174,Credit Package Purchase,1
4,2,7035071,12037088,Credit Package Purchase,1
4,1,7035077,12044267,Credit Package Purchase,1
4,1,7035092,12043739,Credit Package Purchase,1
4,1,7035104,12044360,Credit Package Purchase,1
4,1,7035110,12042755,Credit Package Purchase,1
4,1,7035116,12044396,Credit Package Purchase,1
4,2,7035119,12039206,Auction Win,2
4,1,7035125,12044384,Credit Package Purchase,1
4,2,7035134,12040997,Credit Package Purchase,1
4,1,7035149,12044492,Credit Package Purchase,1
4,1,7035158,12044492,Auction Win,1
4,1,7035167,12044507,Credit Package Purchase,1
4,1,7035170,12044378,Credit Package Purchase,1
4,2,7035176,12040382,Buy Now Purchase,1
4,1,7035179,12044510,Credit Package Purchase,1
4,1,7035182,12042464,Auction Win,1
4,1,7035191,12043853,Auction Win,1
4,1,7035197,12044558,Credit Package Purchase,1
4,1,7035227,12044483,Credit Package Purchase,1
4,1,7035233,12044615,Credit Package Purchase,1
4,1,7035239,12044600,Credit Package Purchase,1
4,1,7035242,12044510,Auction Win,1
4,1,7035278,12044717,Credit Package Purchase,1
4,1,7035284,12044762,Credit Package Purchase,1
4,1,7035290,12044777,Credit Package Purchase,1
4,1,7035299,12044744,Credit Package Purchase,1
4,1,7035302,12044810,Credit Package Purchase,1
4,1,7035308,12044600,Auction Win,1
4,1,7035311,12044744,Auction Win,1
4,1,7035314,12044546,Credit Package Purchase,1
4,1,7035320,12044861,Credit Package Purchase,1
4,1,7035323,12044867,Credit Package Purchase,1
4,1,7035326,12044891,Credit Package Purchase,1
4,1,7035329,12044873,Credit Package Purchase,1
4,1,7035332,12044825,Credit Package Purchase,1
4,1,7035359,12044600,Auction Win,1
4,1,7035371,12044921,Credit Package Purchase,1
4,1,7035377,12045023,Credit Package Purchase,1
4,1,7035398,12044600,Auction Win,1
4,1,7035401,12044909,Credit Package Purchase,1
4,1,7035407,12044546,Auction Win,1
4,1,7035410,12044867,Auction Win,1
4,1,7035419,12045113,Credit Package Purchase,1
4,1,7035440,12044717,Credit Package Purchase,1
4,1,7035446,12045164,Credit Package Purchase,1
4,1,7035455,12044267,Auction Win,1
4,1,7035467,12045179,Credit Package Purchase,1
4,1,7035482,12045161,Credit Package Purchase,1
4,1,7035491,12045179,Auction Win,1
4,1,7035500,12045161,Auction Win,1
4,2,7035509,12040382,Buy Now Purchase,1
4,2,7035527,12039659,Auction Win,1
4,1,7035533,12045206,Credit Package Purchase,1
4,1,7035542,12045218,Credit Package Purchase,1
4,1,7035548,12043130,Auction Win,1
4,1,7035575,12044717,Credit Package Purchase,1
4,1,7035581,12045224,Credit Package Purchase,1
4,1,7035593,12045323,Credit Package Purchase,1
4,1,7035608,12045269,Credit Package Purchase,1
4,1,7035611,12043910,Auction Win,1
4,1,7035620,12045386,Credit Package Purchase,1
4,4,7035629,12028229,Buy Now Purchase,1
4,1,7035644,12045335,Credit Package Purchase,1
4,1,7035650,12045401,Credit Package Purchase,1
4,1,7035659,12045386,Auction Win,1
4,1,7035665,12044717,Credit Package Purchase,1
4,3,7035680,12034769,Credit Package Purchase,1
4,1,7035704,12045605,Credit Package Purchase,1
4,1,7035713,12044717,Credit Package Purchase,1
4,1,7035725,12045593,Credit Package Purchase,1
4,1,7035740,12045605,Auction Win,1
4,1,7035746,12044717,Credit Package Purchase,1
4,1,7035758,12044717,Credit Package Purchase,1
4,1,7035770,12045683,Credit Package Purchase,1
4,1,7035776,12045689,Credit Package Purchase,1
4,2,7035851,12039305,Auction Win,1
4,1,7035860,12045803,Credit Package Purchase,1
4,1,7035863,12045779,Credit Package Purchase,1
4,1,7035869,12045803,Auction Win,1
4,1,7035872,12045779,Auction Win,1
4,1,7035887,12045140,Credit Package Purchase,1
4,1,7035899,12045854,Credit Package Purchase,1
4,1,7035902,12045062,Credit Package Purchase,1
4,1,7035914,12045779,Credit Package Purchase,1
4,1,7035920,12045929,Credit Package Purchase,1
4,2,7035926,12037394,Buy Now Purchase,1
4,1,7035932,12045944,Credit Package Purchase,1
4,1,7035941,12045929,Auction Win,1
4,1,7035944,12044396,Auction Win,1
4,1,7035956,12045944,Auction Win,1
4,1,7035965,12045062,Auction Win,1
4,1,7035971,12045779,Credit Package Purchase,1
4,1,7035974,12046061,Credit Package Purchase,1
4,2,7035977,12039305,Buy Now Purchase,1
4,1,7035983,12046145,Credit Package Purchase,1
4,1,7035995,12046145,Auction Win,1
4,1,7036010,12046208,Credit Package Purchase,1
4,1,7036016,12046196,Credit Package Purchase,1
4,1,7036019,12046208,Auction Win,1
4,1,7036025,12046202,Credit Package Purchase,1
4,1,7036034,12046058,Credit Package Purchase,1
4,1,7036046,12045161,Auction Win,1
4,1,7036052,12046202,Credit Package Purchase,1
4,1,7036058,12046346,Credit Package Purchase,1
4,1,7036067,12046358,Credit Package Purchase,1
4,1,7036073,12046376,Credit Package Purchase,1
4,1,7036082,12043040,Auction Win,1
4,1,7036094,12046397,Credit Package Purchase,1
4,1,7036097,12046397,Auction Win,1
4,1,7036115,12046202,Credit Package Purchase,1
4,3,7036124,12036506,Buy Now Purchase,1
4,1,7036133,12046514,Credit Package Purchase,1
4,3,7036142,12036506,Buy Now Purchase,1
4,1,7036145,12046517,Credit Package Purchase,1
4,1,7036148,12046553,Credit Package Purchase,1
4,4,7036157,12030830,Credit Package Purchase,1
4,1,7036163,12042854,Auction Win,1
4,1,7036166,12046622,Credit Package Purchase,1
4,1,7036172,12046358,Auction Win,1
4,1,7036175,12046628,Credit Package Purchase,1
4,2,7036178,12038498,Credit Package Purchase,1
4,1,7036196,12046664,Credit Package Purchase,1
4,1,7036205,12046649,Credit Package Purchase,1
4,1,7036223,12046649,Auction Win,1
4,1,7036229,12046664,Auction Win,1
4,4,7036232,12026753,Auction Win,1
4,1,7036244,12046757,Credit Package Purchase,1
4,1,7036253,12046622,Auction Win,1
4,1,7036259,12046781,Credit Package Purchase,1
4,1,7036265,12046628,Auction Win,1
4,2,7036268,12041807,Buy Now Purchase,1
4,2,7036277,12039875,Credit Package Purchase,1
4,2,7036295,12041807,Credit Package Purchase,1
4,1,7036301,12046880,Credit Package Purchase,1
4,1,7036307,12046889,Credit Package Purchase,1
4,1,7036310,12046889,Auction Win,1
4,1,7036313,12046889,Auction Win,1
4,1,7036316,12046781,Auction Win,1
4,1,7036337,12046946,Credit Package Purchase,1
4,3,7036346,12035357,Auction Win,1
4,1,7036367,12046952,Credit Package Purchase,1
4,1,7036382,12046961,Credit Package Purchase,1
4,1,7036385,12047027,Credit Package Purchase,1
4,1,7036400,12043130,Auction Win,1
4,1,7036403,12046946,Auction Win,1
4,1,7036412,12047033,Credit Package Purchase,1
4,1,7036451,12043733,Auction Win,1
4,4,7036460,12028202,Credit Package Purchase,1
4,1,7036478,12046376,Auction Win,1
4,1,7036481,12046376,Auction Win,1
4,4,7036493,12028202,Credit Package Purchase,1
4,1,7036511,12047198,Credit Package Purchase,1
4,1,7036514,12047171,Credit Package Purchase,1
4,1,7036517,12044945,Credit Package Purchase,1
4,1,7036520,12047198,Auction Win,1
4,1,7036523,12045683,Auction Win,1
4,1,7036529,12047210,Credit Package Purchase,1
4,1,7036538,12047210,Auction Win,1
4,1,7036541,12046253,Credit Package Purchase,1
4,2,7036550,12042116,Buy Now Purchase,1
4,1,7036559,12047306,Credit Package Purchase,1
4,1,7036565,12047162,Credit Package Purchase,1
4,1,7036568,12046253,Auction Win,1
4,1,7036574,12047171,Auction Win,1
4,2,7036577,12042116,Credit Package Purchase,1
4,1,7036583,12047171,Auction Win,1
4,1,7036586,12047306,Auction Win,1
4,1,7036589,12047345,Credit Package Purchase,1
4,1,7036592,12047318,Credit Package Purchase,1
4,1,7036595,12047357,Credit Package Purchase,1
4,1,7036598,12047381,Credit Package Purchase,1
4,1,7036601,12047381,Auction Win,1
5,2,7036625,12047390,Credit Package Purchase,1
5,2,7036628,12047408,Credit Package Purchase,1
5,1,7036631,12047426,Credit Package Purchase,1
5,1,7036637,12047435,Credit Package Purchase,1
5,2,7036640,12047408,Auction Win,1
5,2,7036649,12047390,Auction Win,1
5,2,7036655,12044774,Credit Package Purchase,1
5,2,7036664,12044774,Auction Win,1
5,1,7036673,12047486,Credit Package Purchase,1
5,1,7036676,12047495,Credit Package Purchase,1
5,2,7036682,12047390,Auction Win,1
5,1,7036700,12047486,Auction Win,1
5,1,7036706,12047546,Credit Package Purchase,1
5,1,7036721,12047546,Auction Win,1
5,1,7036736,12047576,Credit Package Purchase,1
5,2,7036739,12042521,Credit Package Purchase,1
5,5,7036742,12029747,Auction Win,1
5,1,7036751,12047612,Credit Package Purchase,1
5,1,7036754,12047612,Auction Win,1
5,1,7036760,12047630,Credit Package Purchase,1
5,1,7036772,12047651,Credit Package Purchase,1
5,1,7036778,12047645,Credit Package Purchase,1
5,1,7036796,12047729,Credit Package Purchase,1
5,1,7036805,12047783,Credit Package Purchase,1
5,1,7036817,12047840,Credit Package Purchase,1
5,1,7036841,12047864,Credit Package Purchase,1
5,1,7036844,12047882,Credit Package Purchase,1
5,1,7036862,12047864,Credit Package Purchase,1
5,1,7036880,12047933,Credit Package Purchase,1
5,1,7036883,12047906,Credit Package Purchase,1
5,1,7036886,12047840,Auction Win,1
5,1,7036892,12047831,Credit Package Purchase,1
5,1,7036895,12047939,Credit Package Purchase,1
5,1,7036901,12047933,Auction Win,1
5,2,7036904,12046628,Auction Win,1
5,1,7036910,12047882,Auction Win,1
5,3,7036913,12039659,Buy Now Purchase,1
5,1,7036916,12048014,Credit Package Purchase,1
5,1,7036925,12048050,Credit Package Purchase,1
5,3,7036928,12038561,Buy Now Purchase,1
5,1,7036931,12048062,Credit Package Purchase,1
5,1,7036934,12048050,Auction Win,1
5,1,7036937,12048062,Auction Win,1
5,2,7036940,12046628,Buy Now Purchase,1
5,1,7036943,12048116,Credit Package Purchase,1
5,1,7036949,12047612,Auction Win,1
5,1,7036952,12048122,Credit Package Purchase,1
5,2,7036955,12046664,Auction Win,1
5,1,7036958,12048119,Credit Package Purchase,1
5,1,7036964,12048146,Credit Package Purchase,1
5,1,7036967,12048149,Credit Package Purchase,1
5,1,7036973,12048119,Auction Win,1
5,1,7036985,12048191,Credit Package Purchase,1
5,1,7036997,12048254,Credit Package Purchase,1
5,1,7037006,12048227,Credit Package Purchase,1
5,1,7037015,12048269,Credit Package Purchase,1
5,1,7037018,12048119,Credit Package Purchase,1
5,1,7037021,12048305,Credit Package Purchase,1
5,1,7037033,12048293,Credit Package Purchase,1
5,1,7037039,12048119,Credit Package Purchase,1
5,1,7037051,12048308,Credit Package Purchase,1
5,2,7037063,12042599,Buy Now Purchase,1
5,3,7037072,12041825,Auction Win,1
5,1,7037075,12048434,Credit Package Purchase,1
5,1,7037078,12048188,Credit Package Purchase,1
5,1,7037081,12048188,Auction Win,1
5,1,7037084,12048434,Auction Win,1
5,1,7037090,12048119,Buy Now Purchase,1
5,1,7037093,12047651,Auction Win,1
5,1,7037096,12048491,Credit Package Purchase,1
5,4,7037108,12030932,Credit Package Purchase,1
5,1,7037111,12048548,Credit Package Purchase,1
5,1,7037117,12047651,Credit Package Purchase,1
