date_registration,time_registration,user_id,user_state_info,notify_pref,user_channel
2,18:27:50,12035105,Active,3,4
2,18:27:54,12035108,Active,3,4
2,18:31:00,12035129,Active,3,1
2,18:32:40,12035132,Active,3,1
2,18:33:01,12035135,Active,3,3
2,18:33:16,12035138,Unconfirmed,3,1
2,18:36:31,12035153,Active,3,2
2,18:38:39,12035159,Unconfirmed,3,1
2,18:40:28,12035165,Unconfirmed,3,1
2,18:40:33,12035168,Active,3,3
2,18:40:58,12035171,Unconfirmed,3,3
2,18:41:05,12035174,Active,3,4
2,18:42:49,12035180,Active,3,4
2,18:43:23,12035186,Active,3,5
2,18:43:27,12035189,Active,3,2
2,18:45:23,12035192,Active,3,1
2,18:45:40,12035198,Active,3,2
2,18:47:20,12035201,Unconfirmed,3,1
2,18:47:42,12035204,Active,3,3
2,18:48:09,12035207,Active,3,6
2,18:50:59,12035210,Active,3,5
2,18:56:03,12035234,Unconfirmed,3,3
2,18:56:24,12035237,Active,3,7
2,18:57:07,12035243,Active,3,2
2,19:01:05,12035261,Active,0,3
2,19:01:55,12035267,Unconfirmed,3,3
2,19:02:06,12035270,Active,3,3
2,19:02:38,12035273,Active,3,2
2,19:03:04,12035276,Active,3,3
2,19:04:25,12035279,Active,3,6
2,19:04:39,12035282,Unconfirmed,3,1
2,19:04:41,12035285,Unconfirmed,3,3
2,19:05:55,12035288,Active,3,7
2,19:06:09,12035291,Active,3,1
2,19:06:24,12035294,Unconfirmed,3,3
2,19:08:18,12035303,Active,3,4
2,19:08:19,12035306,Active,3,4
2,19:08:53,12035312,Active,3,3
2,19:09:32,12035318,Active,0,4
2,19:10:29,12035324,Active,3,3
2,19:11:07,12035327,Active,3,3
2,19:11:18,12035330,Active,3,4
2,19:12:12,12035333,Active,3,2
2,19:13:46,12035339,Active,3,4
2,19:16:18,12035345,Active,3,3
2,19:16:25,12035348,Active,3,3
2,19:16:37,12035351,Active,3,6
2,19:19:10,12035357,Active,3,3
2,19:21:11,12035363,Active,3,1
2,19:22:55,12035366,Active,3,3
2,19:23:04,12035369,Active,3,4
2,19:23:12,12035372,Active,3,4
2,19:25:12,12035381,Unconfirmed,3,1
2,19:25:29,12035384,Unconfirmed,3,1
2,19:26:55,12035390,Unconfirmed,3,1
2,19:27:08,12035393,Unconfirmed,3,1
2,19:29:09,12035399,Active,3,3
2,19:35:38,12035420,Active,3,7
2,19:37:05,12035423,Active,3,4
2,19:37:24,12035426,Unconfirmed,3,1
2,19:40:14,12035435,Active,3,1
2,19:41:56,12035438,Active,3,4
2,19:43:02,12035441,Active,3,3
2,19:43:18,12035444,Active,3,3
2,19:43:31,12035450,Active,3,6
2,19:45:06,12035453,Active,3,1
2,19:45:18,12035456,Active,3,3
2,19:45:21,12035459,Active,3,1
2,19:46:23,12035465,Unconfirmed,3,1
2,19:47:42,12035474,Active,3,3
2,19:48:03,12035480,Unconfirmed,3,1
2,19:52:49,12035498,Active,3,6
2,19:53:27,12035501,Active,3,4
2,19:54:13,12035504,Active,3,4
2,19:56:28,12035516,Active,3,6
2,19:57:16,12035519,Active,3,3
2,19:57:50,12035522,Active,3,2
2,19:59:04,12035531,Unconfirmed,3,3
2,19:59:29,12035534,Unconfirmed,3,1
2,20:00:44,12035537,Active,3,2
2,20:01:29,12035543,Active,3,4
2,20:01:35,12035546,Active,3,4
2,20:04:16,12035570,Unconfirmed,3,2
2,20:06:08,12035573,Active,3,7
2,20:09:44,12035585,Active,3,3
2,20:09:56,12035591,Unconfirmed,3,2
2,20:10:16,12035597,Active,3,3
2,20:10:53,12035606,Active,3,6
2,20:11:37,12035615,Active,3,4
2,20:14:35,12035627,Unconfirmed,3,1
2,20:14:41,12035630,Active,3,3
2,20:15:43,12035633,Active,3,2
2,20:16:27,12035636,Active,3,3
2,20:18:24,12035645,Active,3,4
2,20:19:08,12035651,Active,3,5
2,20:19:44,12035654,Active,3,4
2,20:21:10,12035663,Unconfirmed,3,1
2,20:21:10,12035666,Active,3,1
2,20:21:13,12035669,Unconfirmed,3,1
2,20:22:04,12035672,Active,3,6
2,20:23:15,12035678,Active,3,3
2,20:25:25,12035684,Unconfirmed,3,1
2,20:26:25,12035690,Active,3,1
2,20:26:47,12035693,Active,3,5
2,20:27:11,12035699,Unconfirmed,3,3
2,20:28:12,12035702,Unconfirmed,3,1
2,20:28:18,12035708,Active,3,3
2,20:31:01,12035717,Active,3,1
2,20:31:33,12035720,Active,3,6
2,20:32:34,12035723,Active,3,3
2,20:33:06,12035726,Active,3,3
2,20:33:32,12035729,Unconfirmed,3,1
2,20:35:32,12035732,Active,3,1
2,20:35:33,12035735,Active,3,4
2,20:36:37,12035738,Active,3,1
2,20:37:51,12035744,Unconfirmed,3,5
2,20:38:06,12035750,Active,3,4
2,20:38:27,12035753,Active,3,4
2,20:39:05,12035759,Active,0,5
2,20:39:24,12035762,Active,3,6
2,20:40:04,12035768,Active,3,6
2,20:41:21,12035780,Active,3,1
2,20:41:22,12035783,Active,3,4
2,20:42:05,12035789,Active,3,3
2,20:42:47,12035792,Unconfirmed,3,1
2,20:43:03,12035801,Unconfirmed,3,3
2,20:43:20,12035807,Active,3,1
2,20:44:44,12035813,Active,0,4
2,20:45:30,12035822,Active,3,1
2,20:45:57,12035828,Active,3,3
2,20:46:10,12035831,Active,3,3
2,20:47:10,12035837,Unconfirmed,3,1
2,20:49:32,12035846,Active,3,5
2,20:49:53,12035852,Unconfirmed,3,1
2,20:50:29,12035855,Active,3,4
2,20:50:53,12035858,Unconfirmed,3,3
2,20:51:19,12035861,Active,3,6
2,20:54:20,12035870,Active,0,3
2,20:54:25,12035873,Active,3,3
2,20:56:05,12035879,Active,3,3
2,20:56:10,12035882,Active,3,3
2,20:57:04,12035885,Active,3,1
2,20:58:54,12035891,Active,3,4
2,21:00:05,12035894,Active,3,5
2,21:00:05,12035897,Unconfirmed,3,1
2,21:01:53,12035909,Active,3,4
2,21:03:59,12035921,Active,3,3
2,21:04:25,12035924,Active,3,3
2,21:04:29,12035927,Unconfirmed,3,2
2,21:05:35,12035936,Active,3,3
2,21:06:22,12035942,Active,3,6
2,21:06:30,12035945,Active,3,4
2,21:06:49,12035948,Active,0,5
2,21:07:04,12035954,Active,3,3
2,21:07:45,12035957,Active,3,3
2,21:07:49,12035960,Active,3,4
2,21:09:03,12035978,Active,3,4
2,21:09:05,12035981,Active,0,4
2,21:09:09,12035984,Unconfirmed,3,1
2,21:11:49,12035993,Unconfirmed,3,1
2,21:12:20,12035999,Active,3,3
2,21:14:02,12036017,Active,3,5
2,21:14:22,12036020,Active,3,3
2,21:14:27,12036023,Active,3,5
2,21:15:04,12036026,Active,3,1
2,21:15:11,12036029,Active,3,4
2,21:15:23,12036032,Active,3,3
2,21:16:34,12036038,Active,3,5
2,21:17:07,12036041,Active,3,1
2,21:18:38,12036047,Unconfirmed,3,1
2,21:18:39,12036050,Active,3,3
2,21:18:41,12036053,Active,3,4
2,21:20:07,12036065,Unconfirmed,3,3
2,21:20:19,12036068,Unconfirmed,3,1
2,21:21:21,12036074,Unconfirmed,3,3
2,21:22:30,12036080,Unconfirmed,3,3
2,21:23:22,12036083,Active,3,4
2,21:23:50,12036086,Active,3,1
2,21:24:58,12036092,Active,3,3
2,21:29:09,12036095,Active,3,3
2,21:29:25,12036098,Active,3,6
2,21:31:19,12036107,Active,3,4
2,21:32:39,12036122,Active,3,4
2,21:33:38,12036128,Active,0,4
2,21:35:22,12036134,Unconfirmed,3,1
2,21:35:44,12036140,Active,3,3
2,21:36:23,12036152,Active,3,4
2,21:36:27,12036155,Active,3,4
2,21:36:52,12036158,Unconfirmed,3,1
2,21:37:11,12036161,Unconfirmed,3,1
2,21:37:52,12036164,Active,3,4
2,21:39:04,12036167,Active,3,3
2,21:39:17,12036170,Active,0,4
2,21:39:48,12036173,Active,3,3
2,21:41:49,12036176,Active,3,4
2,21:44:19,12036188,Unconfirmed,3,3
2,21:44:28,12036191,Unconfirmed,3,1
2,21:44:44,12036194,Unconfirmed,3,1
2,21:45:14,12036197,Active,3,1
2,21:45:47,12036203,Active,3,4
2,21:47:23,12036212,Active,3,3
2,21:47:26,12036215,Active,3,2
2,21:47:28,12036218,Active,3,4
2,21:47:29,12036221,Active,3,6
2,21:47:41,12036227,Active,3,2
2,21:49:32,12036236,Unconfirmed,3,1
2,21:50:01,12036239,Active,3,4
2,21:50:35,12036242,Active,3,4
2,21:55:18,12036248,Active,3,5
2,21:57:21,12036263,Active,3,3
2,21:58:02,12036266,Active,3,4
2,21:58:22,12036269,Active,3,3
2,22:00:41,12036278,Active,3,5
2,22:01:20,12036281,Unconfirmed,3,3
2,22:01:55,12036287,Active,3,4
2,22:02:10,12036290,Active,3,2
2,22:04:21,12036293,Active,3,4
2,22:06:22,12036308,Active,3,4
2,22:07:58,12036311,Active,3,4
2,22:10:20,12036317,Active,3,5
2,22:11:30,12036320,Active,3,3
2,22:11:56,12036323,Active,3,2
2,22:15:06,12036332,Active,3,3
2,22:15:23,12036335,Active,3,4
2,22:15:57,12036341,Active,3,4
2,22:16:22,12036344,Active,0,6
2,22:16:31,12036347,Unconfirmed,3,1
2,22:19:01,12036353,Active,0,4
2,22:19:35,12036356,Unconfirmed,3,1
2,22:19:36,12036359,Active,3,2
2,22:20:45,12036362,Unconfirmed,3,3
2,22:22:50,12036365,Active,3,7
2,22:23:50,12036368,Active,3,3
2,22:23:57,12036371,Unconfirmed,3,1
2,22:26:57,12036380,Active,3,4
2,22:27:29,12036383,Active,3,3
2,22:27:37,12036386,Active,3,6
2,22:28:52,12036392,Active,3,4
2,22:29:06,12036395,Active,3,3
2,22:29:59,12036398,Active,0,7
2,22:31:58,12036410,Unconfirmed,3,1
2,22:33:54,12036416,Active,3,4
2,22:33:56,12036419,Active,3,3
2,22:34:58,12036425,Active,0,4
2,22:35:15,12036428,Active,3,3
2,22:36:17,12036437,Active,3,3
2,22:36:42,12036443,Unconfirmed,3,1
2,22:36:53,12036449,Unconfirmed,3,3
2,22:38:46,12036464,Active,3,7
2,22:38:55,12036467,Active,3,3
2,22:40:19,12036470,Active,0,6
2,22:40:23,12036473,Unconfirmed,3,1
2,22:41:19,12036476,Active,3,3
2,22:43:03,12036479,Unconfirmed,3,1
2,22:43:48,12036482,Active,3,1
2,22:46:15,12036485,Unconfirmed,3,3
2,22:47:02,12036491,Active,3,4
2,22:47:23,12036494,Active,3,4
2,22:47:37,12036497,Active,3,4
2,22:49:11,12036506,Active,3,4
2,22:50:01,12036509,Active,3,4
2,22:50:59,12036512,Active,3,4
2,22:53:56,12036515,Active,3,3
2,22:55:48,12036518,Unconfirmed,3,3
2,22:57:22,12036524,Active,3,4
2,22:58:36,12036527,Unconfirmed,3,1
2,22:59:09,12036533,Unconfirmed,3,3
2,22:59:10,12036536,Active,3,6
2,22:59:59,12036539,Active,3,4
2,23:01:58,12036545,Active,3,4
2,23:02:49,12036548,Active,3,4
2,23:04:32,12036551,Active,3,3
2,23:04:38,12036554,Active,3,4
2,23:05:15,12036557,Active,3,3
2,23:05:37,12036560,Active,3,3
2,23:05:58,12036563,Active,3,3
2,23:06:17,12036566,Active,3,3
2,23:06:23,12036569,Active,3,4
2,23:06:26,12036572,Unconfirmed,3,1
2,23:07:26,12036581,Active,3,6
2,23:07:50,12036584,Active,3,3
2,23:07:55,12036587,Active,3,3
2,23:14:16,12036599,Active,3,3
2,23:14:25,12036602,Active,3,1
2,23:14:39,12036605,Active,3,3
2,23:16:25,12036617,Unconfirmed,0,3
2,23:17:27,12036620,Active,3,3
2,23:18:35,12036629,Active,3,5
2,23:19:10,12036635,Active,3,3
2,23:19:31,12036638,Active,3,6
2,23:19:32,12036641,Active,3,3
2,23:19:48,12036644,Unconfirmed,3,5
2,23:20:08,12036647,Unconfirmed,3,1
2,23:22:08,12036656,Unconfirmed,3,1
2,23:23:42,12036662,Active,3,3
2,23:25:03,12036665,Active,3,3
2,23:26:18,12036668,Active,3,3
2,23:27:43,12036671,Active,3,3
2,23:28:43,12036680,Unconfirmed,3,1
2,23:32:18,12036689,Active,3,3
2,23:32:40,12036692,Active,3,3
2,23:32:58,12036695,Active,3,6
2,23:33:46,12036698,Active,3,1
2,23:33:53,12036701,Active,0,3
2,23:35:57,12036710,Unconfirmed,3,1
2,23:36:45,12036716,Active,3,3
2,23:37:57,12036719,Active,3,4
2,23:39:18,12036722,Active,3,4
2,23:39:49,12036728,Unconfirmed,3,1
2,23:42:39,12036737,Active,3,3
2,23:45:34,12036746,Active,3,2
2,23:49:06,12036752,Active,3,3
2,23:50:48,12036755,Active,3,1
2,23:52:08,12036758,Active,3,3
2,23:54:46,12036761,Active,3,4
2,23:55:22,12036764,Active,3,3
2,23:55:50,12036767,Unconfirmed,3,1
3,0:03:43,12036782,Active,3,3
3,0:05:36,12036788,Active,3,4
3,0:06:08,12036791,Active,3,6
3,0:09:20,12036797,Active,3,3
3,0:11:37,12036803,Unconfirmed,3,3
3,0:14:37,12036806,Active,3,7
3,0:16:50,12036809,Unconfirmed,3,1
3,0:17:10,12036812,Active,3,4
3,0:18:36,12036815,Active,3,3
3,0:20:06,12036818,Active,3,7
3,0:20:38,12036827,Unconfirmed,3,1
3,0:21:16,12036830,Active,3,4
3,0:22:01,12036833,Unconfirmed,3,1
3,0:24:54,12036839,Active,3,4
3,0:25:33,12036842,Active,3,3
3,0:26:24,12036845,Active,3,3
3,0:27:38,12036854,Unconfirmed,3,2
3,0:30:57,12036857,Unconfirmed,3,1
3,0:31:24,12036860,Active,3,7
3,0:40:04,12036866,Active,3,3
3,0:43:16,12036869,Active,3,3
3,0:44:06,12036872,Active,3,3
3,0:47:26,12036875,Active,3,4
3,0:50:06,12036878,Active,3,3
3,0:50:31,12036881,Active,3,3
3,0:55:49,12036884,Active,3,4
3,0:56:49,12036890,Active,3,3
3,1:02:39,12036893,Unconfirmed,3,2
3,1:04:17,12036899,Active,0,7
3,1:05:11,12036902,Active,3,3
3,1:05:59,12036905,Active,3,5
3,1:11:16,12036908,Active,3,4
3,1:14:36,12036917,Active,3,5
3,1:17:33,12036920,Active,3,6
3,1:19:20,12036923,Unconfirmed,3,1
3,1:26:13,12036926,Active,0,3
3,1:29:01,12036932,Active,3,3
3,1:42:31,12036935,Active,3,5
3,1:45:56,12036938,Active,3,5
3,1:56:35,12036941,Active,3,1
3,1:56:41,12036944,Unconfirmed,3,5
3,1:58:07,12036947,Active,3,3
3,2:00:36,12036950,Unconfirmed,3,3
3,2:10:28,12036956,Unconfirmed,3,3
3,2:11:05,12036959,Unconfirmed,3,1
3,2:32:49,12036971,Active,3,3
3,2:41:35,12036974,Active,3,3
3,3:07:27,12036980,Active,3,3
3,3:08:51,12036983,Active,3,3
3,3:13:35,12036986,Active,3,3
3,3:17:42,12036989,Unconfirmed,3,1
3,3:19:04,12036992,Unconfirmed,3,1
3,3:22:34,12036995,Active,3,1
3,3:33:03,12036998,Active,3,3
3,3:49:24,12037010,Active,3,3
3,3:57:51,12037013,Unconfirmed,3,1
3,4:00:27,12037016,Active,3,1
3,4:07:54,12037019,Active,3,3
3,4:12:37,12037022,Active,3,3
3,4:29:16,12037028,Active,3,3
3,4:32:52,12037031,Active,3,3
3,4:38:57,12037034,Active,3,3
3,4:56:26,12037037,Active,3,4
3,5:05:13,12037046,Unconfirmed,3,1
3,5:16:25,12037049,Active,3,4
3,5:18:25,12037052,Unconfirmed,3,1
3,5:28:51,12037058,Active,3,1
3,5:35:21,12037061,Unconfirmed,3,1
3,5:55:54,12037067,Active,3,1
3,5:57:22,12037070,Active,3,6
3,6:26:45,12037085,Active,3,1
3,6:28:51,12037088,Active,0,3
3,6:41:01,12037091,Active,3,6
3,6:42:55,12037094,Active,3,3
3,6:47:51,12037097,Active,3,3
3,6:48:25,12037103,Active,3,1
3,6:57:56,12037109,Active,3,3
3,7:02:06,12037118,Active,3,7
3,7:02:09,12037121,Active,3,4
3,7:04:26,12037124,Active,3,5
3,7:04:39,12037127,Active,3,1
3,7:05:55,12037130,Active,3,3
3,7:15:55,12037136,Active,3,3
3,7:27:21,12037148,Active,3,3
3,7:27:46,12037151,Unconfirmed,3,3
3,7:31:20,12037157,Unconfirmed,3,1
3,7:44:16,12037172,Active,3,3
3,7:55:19,12037187,Active,3,3
3,7:57:50,12037190,Active,3,3
3,8:03:44,12037205,Active,3,1
3,8:13:03,12037220,Active,3,7
3,8:14:22,12037223,Active,3,3
3,8:17:16,12037235,Active,3,5
3,8:18:16,12037238,Active,0,4
3,8:24:14,12037244,Active,3,3
3,8:25:21,12037247,Active,3,4
3,8:30:48,12037262,Active,3,3
3,8:31:42,12037265,Active,3,3
3,8:32:32,12037274,Unconfirmed,3,1
3,8:33:42,12037280,Active,3,3
3,8:42:18,12037292,Active,1,3
3,8:44:12,12037298,Active,2,7
3,8:46:12,12037301,Unconfirmed,3,1
3,8:46:38,12037304,Active,3,6
3,8:49:40,12037319,Active,3,3
3,8:54:41,12037349,Active,3,3
3,8:55:09,12037352,Active,3,1
3,8:59:11,12037358,Active,3,5
3,9:00:41,12037361,Active,3,2
3,9:00:51,12037364,Active,3,1
3,9:02:18,12037370,Active,3,2
3,9:06:41,12037376,Unconfirmed,3,3
3,9:07:35,12037382,Active,3,3
3,9:07:39,12037385,Active,3,6
3,9:10:46,12037394,Active,3,3
3,9:11:12,12037397,Active,0,3
3,9:13:30,12037412,Active,3,3
3,9:17:04,12037433,Active,3,2
3,9:19:27,12037442,Active,3,3
3,9:24:22,12037457,Active,3,1
3,9:24:42,12037463,Active,3,7
3,9:26:42,12037475,Active,0,1
3,9:31:04,12037487,Active,3,2
3,9:35:55,12037505,Active,3,7
3,9:43:02,12037523,Active,3,3
3,9:46:06,12037538,Active,3,5
3,9:46:27,12037541,Active,3,3
3,9:48:20,12037547,Active,3,1
3,9:49:43,12037559,Active,0,7
3,9:53:20,12037580,Active,3,3
3,9:53:28,12037583,Active,3,4
3,9:56:02,12037592,Active,0,3
3,10:01:20,12037616,Active,3,3
3,10:01:24,12037622,Active,3,3
3,10:02:56,12037631,Active,3,3
3,10:03:44,12037634,Active,3,4
3,10:03:56,12037637,Active,0,3
3,10:05:12,12037649,Active,3,7
3,10:07:07,12037664,Active,0,4
3,10:07:37,12037670,Active,3,1
3,10:08:23,12037676,Active,3,4
3,10:09:22,12037682,Active,3,3
3,10:09:29,12037685,Active,3,6
3,10:10:24,12037694,Active,3,3
3,10:13:55,12037715,Active,3,3
3,10:22:14,12037784,Active,3,6
3,10:22:37,12037790,Active,3,3
3,10:24:36,12037799,Active,3,3
3,10:25:04,12037802,Active,3,3
3,10:25:25,12037805,Active,3,4
3,10:26:33,12037811,Active,3,3
3,10:27:03,12037817,Active,3,4
3,10:30:13,12037835,Active,3,4
3,10:30:31,12037838,Active,3,7
3,10:31:38,12037841,Active,3,6
3,10:31:43,12037844,Active,3,3
3,10:32:03,12037850,Active,3,4
3,10:32:33,12037856,Unconfirmed,0,1
3,10:35:36,12037874,Active,3,4
3,10:36:56,12037883,Active,2,3
3,10:38:40,12037889,Active,3,4
3,10:39:47,12037892,Active,3,3
3,10:40:05,12037895,Active,3,3
3,10:41:12,12037901,Active,3,3
3,10:43:12,12037904,Active,3,3
3,10:43:59,12037907,Active,3,6
3,10:45:24,12037913,Active,3,6
3,10:49:48,12037928,Active,3,3
3,10:50:47,12037934,Active,3,4
3,10:51:11,12037937,Active,3,4
3,10:55:01,12037955,Unconfirmed,3,5
3,10:55:35,12037964,Active,3,4
3,10:56:46,12037970,Active,3,4
3,10:57:22,12037973,Active,3,7
3,10:57:33,12037976,Active,3,4
3,10:57:37,12037979,Active,3,4
3,10:57:58,12037982,Active,3,4
3,10:58:47,12037985,Active,3,4
3,10:59:36,12037988,Active,3,4
3,10:59:43,12037991,Active,3,3
3,11:00:14,12037994,Active,3,4
3,11:00:54,12038006,Active,3,4
3,11:01:47,12038015,Active,3,3
3,11:01:54,12038018,Unconfirmed,3,1
3,11:03:19,12038024,Active,3,4
3,11:04:34,12038033,Active,3,4
3,11:04:39,12038036,Active,3,1
3,11:05:07,12038039,Active,3,7
3,11:07:14,12038048,Active,3,4
3,11:09:42,12038063,Unconfirmed,3,1
3,11:09:55,12038066,Active,3,4
3,11:10:12,12038069,Active,3,4
3,11:10:33,12038075,Active,3,1
3,11:10:40,12038078,Unconfirmed,0,3
3,11:11:09,12038081,Active,3,4
3,11:11:11,12038084,Active,3,4
3,11:11:29,12038087,Unconfirmed,3,1
3,11:14:21,12038090,Active,3,4
3,11:14:25,12038093,Unconfirmed,3,3
3,11:15:24,12038099,Active,3,6
3,11:17:07,12038108,Unconfirmed,3,1
3,11:19:34,12038120,Active,3,5
3,11:21:56,12038123,Active,3,3
3,11:22:40,12038126,Active,0,3
3,11:23:46,12038129,Active,0,1
3,11:24:46,12038135,Active,3,4
3,11:24:59,12038138,Active,0,3
3,11:26:42,12038150,Active,3,4
3,11:27:02,12038153,Active,3,5
3,11:28:39,12038162,Active,2,3
3,11:31:04,12038171,Unconfirmed,3,1
3,11:31:58,12038174,Active,3,4
3,11:32:49,12038180,Active,3,4
3,11:32:59,12038183,Active,3,4
3,11:33:23,12038186,Unconfirmed,3,1
3,11:34:02,12038189,Active,3,4
3,11:34:04,12038192,Active,3,4
3,11:35:04,12038210,Active,3,3
3,11:35:38,12038216,Active,3,3
3,11:35:56,12038222,Active,3,4
3,11:36:17,12038228,Active,3,4
3,11:36:37,12038231,Active,3,4
3,11:36:57,12038234,Active,3,4
3,11:37:33,12038237,Unconfirmed,3,1
3,11:38:08,12038243,Active,3,4
3,11:38:35,12038246,Active,3,4
3,11:39:19,12038249,Active,3,3
3,11:42:07,12038261,Unconfirmed,3,1
3,11:42:56,12038264,Active,3,1
3,11:43:01,12038267,Unconfirmed,3,1
3,11:43:41,12038270,Active,3,2
3,11:44:23,12038276,Active,3,5
3,11:49:15,12038288,Active,3,4
3,11:49:27,12038291,Active,3,4
3,11:53:35,12038303,Active,3,3
3,11:54:15,12038306,Unconfirmed,3,1
3,11:57:30,12038321,Active,3,1
3,11:58:00,12038327,Unconfirmed,3,3
3,12:00:04,12038333,Unconfirmed,3,1
3,12:00:47,12038336,Active,3,4
3,12:01:52,12038342,Active,3,1
3,12:02:28,12038348,Active,3,4
3,12:02:40,12038351,Active,3,3
3,12:03:07,12038354,Unconfirmed,3,1
3,12:05:44,12038369,Active,3,3
3,12:05:59,12038375,Active,3,4
3,12:06:12,12038378,Active,3,6
3,12:06:24,12038384,Unconfirmed,3,1
3,12:09:34,12038393,Active,3,1
3,12:09:53,12038399,Active,3,4
3,12:11:50,12038405,Active,3,3
3,12:15:08,12038420,Active,3,4
3,12:15:10,12038423,Active,3,3
3,12:15:25,12038426,Active,3,6
3,12:16:06,12038432,Active,3,3
3,12:16:42,12038435,Unconfirmed,3,1
3,12:17:05,12038438,Active,3,3
3,12:19:35,12038450,Active,3,4
3,12:20:52,12038453,Active,3,7
3,12:22:39,12038462,Unconfirmed,3,3
3,12:22:51,12038465,Active,3,4
3,12:23:37,12038471,Unconfirmed,3,3
3,12:29:27,12038489,Active,3,3
3,12:30:24,12038492,Active,3,4
3,12:30:54,12038498,Active,3,3
3,12:31:55,12038501,Active,3,7
3,12:32:29,12038504,Unconfirmed,3,3
3,12:32:56,12038510,Active,3,6
3,12:34:14,12038513,Active,3,3
3,12:36:56,12038528,Unconfirmed,3,1
3,12:36:57,12038531,Active,3,4
3,12:37:27,12038534,Active,3,2
3,12:38:44,12038543,Active,3,4
3,12:40:35,12038555,Active,3,7
3,12:41:29,12038561,Active,3,3
3,12:41:31,12038564,Active,0,3
3,12:41:41,12038567,Active,3,4
3,12:43:21,12038576,Unconfirmed,3,3
3,12:43:39,12038579,Active,3,2
3,12:44:51,12038588,Active,3,4
3,12:45:13,12038591,Active,3,4
3,12:45:25,12038594,Active,3,4
3,12:45:29,12038597,Active,3,3
3,12:47:28,12038603,Active,3,4
3,12:49:10,12038618,Active,3,4
3,12:51:54,12038621,Unconfirmed,3,5
3,12:53:02,12038627,Unconfirmed,3,1
3,12:53:27,12038633,Active,3,6
3,12:54:55,12038636,Unconfirmed,3,1
3,12:55:04,12038639,Active,3,4
3,12:58:44,12038654,Active,3,3
3,13:01:50,12038669,Active,3,1
3,13:04:37,12038675,Active,0,3
3,13:04:39,12038678,Active,3,3
3,13:04:40,12038681,Active,3,4
3,13:04:55,12038687,Unconfirmed,3,1
3,13:05:31,12038690,Active,3,4
3,13:06:33,12038702,Unconfirmed,3,1
3,13:07:50,12038708,Active,3,4
3,13:11:20,12038726,Active,3,3
3,13:12:24,12038729,Active,3,4
3,13:12:29,12038732,Active,3,4
3,13:12:34,12038735,Unconfirmed,3,1
3,13:12:59,12038738,Active,3,4
3,13:13:13,12038741,Active,3,4
3,13:13:17,12038744,Active,3,4
3,13:13:44,12038750,Active,3,4
3,13:14:05,12038753,Active,3,4
3,13:15:34,12038762,Active,3,4
3,13:15:39,12038768,Active,3,4
3,13:16:17,12038780,Active,3,4
3,13:16:30,12038783,Active,3,4
3,13:16:56,12038786,Active,3,6
3,13:18:01,12038789,Active,0,6
3,13:19:22,12038792,Active,3,1
3,13:19:56,12038795,Active,3,3
3,13:20:35,12038804,Unconfirmed,3,1
3,13:20:59,12038807,Unconfirmed,3,1
3,13:21:50,12038816,Active,3,4
3,13:23:05,12038822,Active,3,4
3,13:24:21,12038831,Active,3,3
3,13:24:28,12038834,Active,3,4
3,13:24:37,12038837,Active,3,3
3,13:25:00,12038840,Active,3,4
3,13:26:21,12038846,Active,3,4
3,13:27:30,12038849,Unconfirmed,3,3
3,13:27:43,12038852,Unconfirmed,3,5
3,13:28:20,12038855,Active,3,3
3,13:28:27,12038858,Active,3,4
3,13:28:39,12038864,Active,3,4
3,13:29:00,12038870,Active,3,4
3,13:29:59,12038873,Active,3,3
3,13:31:54,12038888,Active,3,4
3,13:32:08,12038894,Active,0,4
3,13:32:30,12038897,Active,3,5
3,13:36:39,12038909,Active,3,3
3,13:37:26,12038915,Active,3,3
3,13:38:02,12038918,Active,3,3
3,13:38:34,12038921,Active,3,3
3,13:38:44,12038924,Active,3,3
3,13:39:50,12038930,Active,3,5
3,13:41:32,12038936,Active,3,7
3,13:41:34,12038939,Active,3,3
3,13:42:21,12038942,Active,3,5
3,13:44:07,12038945,Active,3,3
3,13:44:33,12038948,Active,2,3
3,13:44:46,12038951,Active,3,4
3,13:44:48,12038954,Active,3,3
3,13:45:50,12038957,Active,3,4
3,13:46:56,12038972,Active,3,4
3,13:47:02,12038975,Active,3,6
3,13:47:08,12038978,Active,3,4
3,13:48:15,12038981,Unconfirmed,3,1
3,13:49:14,12038987,Active,3,4
3,13:49:18,12038990,Active,3,4
3,13:49:38,12038999,Active,3,4
3,13:50:19,12039020,Active,3,4
3,13:50:20,12039023,Active,3,3
3,13:50:30,12039026,Active,3,4
3,13:50:30,12039029,Unconfirmed,3,1
3,13:50:34,12039032,Active,3,4
3,13:50:35,12039035,Unconfirmed,3,1
3,13:50:35,12039038,Active,3,4
3,13:50:55,12039044,Active,3,4
3,13:51:00,12039047,Active,3,4
3,13:51:10,12039053,Active,3,4
3,13:51:29,12039062,Active,3,4
3,13:51:30,12039065,Active,3,4
3,13:51:36,12039068,Active,3,4
3,13:51:36,12039071,Active,3,4
3,13:51:40,12039074,Active,3,4
3,13:51:45,12039080,Active,3,4
3,13:51:54,12039083,Active,3,6
3,13:52:01,12039086,Active,3,3
3,13:52:12,12039089,Active,3,4
3,13:52:57,12039092,Active,3,4
3,13:53:06,12039095,Active,3,4
3,13:53:13,12039101,Unconfirmed,3,1
3,13:53:29,12039104,Unconfirmed,3,1
3,13:53:41,12039107,Active,3,4
3,13:54:28,12039122,Unconfirmed,3,1
3,13:56:33,12039131,Active,3,4
